coefs|output|text
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_maxc2_meanc3.npy|utt9_maxc1_maxc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_bigc2_minc3.npy|utt9_smallc1_bigc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_maxc2_smallc3.npy|utt9_meanc1_maxc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_minc2_smallc3.npy|utt9_minc1_minc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_minc2_meanc3.npy|utt9_maxc1_minc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_meanc2_maxc3.npy|utt9_maxc1_meanc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_minc2_meanc3.npy|utt9_bigc1_minc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_maxc2_minc3.npy|utt9_smallc1_maxc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_minc2_maxc3.npy|utt9_maxc1_minc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_meanc2_maxc3.npy|utt9_bigc1_meanc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_meanc2_meanc3.npy|utt9_meanc1_meanc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_smallc2_meanc3.npy|utt9_maxc1_smallc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_maxc2_meanc3.npy|utt9_bigc1_maxc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_bigc2_maxc3.npy|utt9_minc1_bigc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_bigc2_minc3.npy|utt9_meanc1_bigc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_maxc2_maxc3.npy|utt9_minc1_maxc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_maxc2_meanc3.npy|utt9_smallc1_maxc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_smallc2_smallc3.npy|utt9_minc1_smallc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_meanc2_minc3.npy|utt9_meanc1_meanc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_bigc2_meanc3.npy|utt9_minc1_bigc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_meanc2_maxc3.npy|utt9_smallc1_meanc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_maxc2_minc3.npy|utt9_meanc1_maxc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_minc2_meanc3.npy|utt9_smallc1_minc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_smallc2_maxc3.npy|utt9_bigc1_smallc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_maxc2_bigc3.npy|utt9_maxc1_maxc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_bigc2_bigc3.npy|utt9_bigc1_bigc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_smallc2_maxc3.npy|utt9_smallc1_smallc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_bigc2_bigc3.npy|utt9_maxc1_bigc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_maxc2_bigc3.npy|utt9_bigc1_maxc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_bigc2_meanc3.npy|utt9_meanc1_bigc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_meanc2_smallc3.npy|utt9_meanc1_meanc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_meanc2_minc3.npy|utt9_minc1_meanc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_smallc2_minc3.npy|utt9_minc1_smallc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_bigc2_smallc3.npy|utt9_meanc1_bigc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_minc2_bigc3.npy|utt9_minc1_minc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_smallc2_bigc3.npy|utt9_meanc1_smallc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_meanc2_smallc3.npy|utt9_smallc1_meanc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_maxc2_minc3.npy|utt9_bigc1_maxc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_bigc2_minc3.npy|utt9_maxc1_bigc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_minc2_maxc3.npy|utt9_smallc1_minc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_smallc2_smallc3.npy|utt9_smallc1_smallc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_bigc2_minc3.npy|utt9_bigc1_bigc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_maxc2_minc3.npy|utt9_maxc1_maxc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_smallc2_minc3.npy|utt9_meanc1_smallc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_bigc2_smallc3.npy|utt9_minc1_bigc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_minc2_maxc3.npy|utt9_meanc1_minc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_meanc2_bigc3.npy|utt9_minc1_meanc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_minc2_minc3.npy|utt9_minc1_minc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_smallc2_bigc3.npy|utt9_minc1_smallc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_bigc2_meanc3.npy|utt9_bigc1_bigc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_maxc2_smallc3.npy|utt9_maxc1_maxc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_minc2_bigc3.npy|utt9_smallc1_minc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_smallc2_minc3.npy|utt9_smallc1_smallc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_meanc2_meanc3.npy|utt9_maxc1_meanc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_meanc2_smallc3.npy|utt9_maxc1_meanc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_minc2_smallc3.npy|utt9_bigc1_minc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_bigc2_meanc3.npy|utt9_maxc1_bigc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_minc2_meanc3.npy|utt9_minc1_minc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_minc2_bigc3.npy|utt9_meanc1_minc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_smallc2_smallc3.npy|utt9_maxc1_smallc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_meanc2_maxc3.npy|utt9_minc1_meanc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_bigc2_meanc3.npy|utt9_smallc1_bigc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_smallc2_maxc3.npy|utt9_minc1_smallc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_maxc2_meanc3.npy|utt9_minc1_maxc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_minc2_smallc3.npy|utt9_maxc1_minc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_smallc2_bigc3.npy|utt9_smallc1_smallc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_bigc2_maxc3.npy|utt9_maxc1_bigc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_maxc2_maxc3.npy|utt9_bigc1_maxc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_meanc2_meanc3.npy|utt9_bigc1_meanc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_maxc2_smallc3.npy|utt9_bigc1_maxc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_smallc2_smallc3.npy|utt9_meanc1_smallc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_bigc2_smallc3.npy|utt9_smallc1_bigc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_maxc2_maxc3.npy|utt9_maxc1_maxc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_bigc2_maxc3.npy|utt9_bigc1_bigc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_meanc2_smallc3.npy|utt9_bigc1_meanc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_minc2_minc3.npy|utt9_smallc1_minc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_smallc2_maxc3.npy|utt9_meanc1_smallc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_smallc2_smallc3.npy|utt9_bigc1_smallc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_smallc2_meanc3.npy|utt9_minc1_smallc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_minc2_minc3.npy|utt9_meanc1_minc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_minc2_maxc3.npy|utt9_minc1_minc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_minc2_bigc3.npy|utt9_maxc1_minc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_meanc2_bigc3.npy|utt9_bigc1_meanc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_smallc2_meanc3.npy|utt9_smallc1_smallc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_minc2_bigc3.npy|utt9_bigc1_minc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_meanc2_bigc3.npy|utt9_maxc1_meanc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_maxc2_bigc3.npy|utt9_minc1_maxc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_smallc2_minc3.npy|utt9_maxc1_smallc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_meanc2_meanc3.npy|utt9_smallc1_meanc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_meanc2_bigc3.npy|utt9_smallc1_meanc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_smallc2_bigc3.npy|utt9_bigc1_smallc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_bigc2_bigc3.npy|utt9_minc1_bigc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_maxc2_smallc3.npy|utt9_smallc1_maxc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_bigc2_smallc3.npy|utt9_bigc1_bigc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_bigc2_maxc3.npy|utt9_smallc1_bigc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_minc2_minc3.npy|utt9_bigc1_minc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_meanc2_minc3.npy|utt9_maxc1_meanc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/bigc1_meanc2_minc3.npy|utt9_bigc1_meanc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_minc2_minc3.npy|utt9_maxc1_minc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_maxc2_maxc3.npy|utt9_smallc1_maxc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_bigc2_minc3.npy|utt9_minc1_bigc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_bigc2_smallc3.npy|utt9_maxc1_bigc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_smallc2_meanc3.npy|utt9_meanc1_smallc2_meanc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_bigc2_maxc3.npy|utt9_meanc1_bigc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/meanc1_meanc2_maxc3.npy|utt9_meanc1_meanc2_maxc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/smallc1_minc2_smallc3.npy|utt9_smallc1_minc2_smallc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/maxc1_smallc2_bigc3.npy|utt9_maxc1_smallc2_bigc3.wav|the vice president telephoned attorney general robert f kennedy
/disk/scratch1/s1936986/FastPitches_Niamh/PyTorch/SpeechSynthesis/FastPitch/coeftargets/continuum/minc1_maxc2_minc3.npy|utt9_minc1_maxc2_minc3.wav|the vice president telephoned attorney general robert f kennedy
