coefs|output|text
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ044-0192d.npy|LJ044-0192d.wav|disappointed at not being able to get to cuba
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0310d.npy|LJ028-0310d.wav|on account of my successes
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ046-0084a.npy|LJ046-0084a.wav|for the president soon after the assassination
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ035-0008a.npy|LJ035-0008a.wav|the first person to see oswald after the assassination was patrolman m l baker of the dallas police department
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ013-0056b.npy|LJ013-0056b.wav|and after a long trial found guilty
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ012-0260b.npy|LJ012-0260b.wav|the next step was to ascertain where and with whom she had last been seen
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ050-0001c.npy|LJ050-0001c.wav|please visit librivox dot org
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0064b.npy|LJ006-0064b.wav|which had only one washing place
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0288b.npy|LJ028-0288b.wav|he mutilated himself in a way that was utterly without remedy
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ001-0153d.npy|LJ001-0153d.wav|since when he uses a headline he counts that in
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ041-0015b.npy|LJ041-0015b.wav|making his lip bleed and loosening a tooth
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0118b.npy|LJ006-0118b.wav|to be spent as he chose
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ019-0364a.npy|LJ019-0364a.wav|his order would at the same time specify some neighboring and more satisfactory prison which the local authority would be compelled to utilize instead
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ023-0107a.npy|LJ023-0107a.wav|in the face of such dissenting opinions
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ025-0095a.npy|LJ025-0095a.wav|once supposed to be exclusively confined to plants
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ009-0060a.npy|LJ009-0060a.wav|now his doom is sealed irrevocably
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0153b.npy|LJ028-0153b.wav|a small stream which flows into the euphrates
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ007-0053b.npy|LJ007-0053b.wav|in the same place
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ011-0242b.npy|LJ011-0242b.wav|desiring mister mullay to call upon him in a house in red lion square
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ046-0172b.npy|LJ046-0172b.wav|and local law enforcement officials
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ039-0075a.npy|LJ039-0075a.wav|once you know that you must put the crosshairs on the target and that is all that is necessary
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ047-0011a.npy|LJ047-0011a.wav|and the assistant to the director in charge of all investigative activities under the director and associate director
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0149a.npy|LJ014-0149a.wav|on this journey her manner changed completely
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ008-0237a.npy|LJ008-0237a.wav|the human hand that placed it there was only seen for a moment
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ016-0404a.npy|LJ016-0404a.wav|the man who had made a pious life a cloak for his misdeeds
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ031-0099b.npy|LJ031-0099b.wav|the parkland doctors took no further action after the president had expired because they concluded that it was beyond the scope of their permissible duties
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ047-0220a.npy|LJ047-0220a.wav|that in view of the president's visit to dallas
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ026-0026a.npy|LJ026-0026a.wav|as in the liquefaction of gases
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ011-0158a.npy|LJ011-0158a.wav|the two brothers started at once for liverpool
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ035-0119a.npy|LJ035-0119a.wav|until after they saw patrolman baker's white helmet on the fifth floor moving toward the elevator
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ034-0200a.npy|LJ034-0200a.wav|shortly after the assassination
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ037-0153b.npy|LJ037-0153b.wav|other f_b_i firearms experts
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ033-0003a.npy|LJ033-0003a.wav|the rifle in the building
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ035-0156b.npy|LJ035-0156b.wav|he was wearing a t shirt and no jacket
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ029-0049b.npy|LJ029-0049b.wav|agent lawson went to the p_r_s offices in washington
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ015-0251c.npy|LJ015-0251c.wav|and sentenced to transportation for life
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ044-0133a.npy|LJ044-0133a.wav|he had not found another job
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ040-0004a.npy|LJ040-0004a.wav|there is no evidence that he had accomplices or that he was involved in any conspiracy directed to the assassination of the president
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0177a.npy|LJ006-0177a.wav|and it was not the least part of the blame imputed to him that he made special favorites of particular prisoners
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ019-0023a.npy|LJ019-0023a.wav|that this was an experimental construction
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0083a.npy|LJ002-0083a.wav|the ground floor cells were nine feet by six
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ004-0019a.npy|LJ004-0019a.wav|were as yet but imperfectly understood
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ034-0190b.npy|LJ034-0190b.wav|while looking at the south side of the depository building shortly before the motorcade
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ016-0392b.npy|LJ016-0392b.wav|who murdered his own child
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ011-0270b.npy|LJ011-0270b.wav|as the latter was not well
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0301d.npy|LJ028-0301d.wav|we shall take babylon
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ037-0126a.npy|LJ037-0126a.wav|located on the southeast corner of this intersection
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ013-0011a.npy|LJ013-0011a.wav|she was freighted by the firm of zulueta and company for a voyage to santa cruz
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ010-0190b.npy|LJ010-0190b.wav|to be achieved at any cost
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ042-0114a.npy|LJ042-0114a.wav|of the presence of an american wore off and he began to be less the center of attention
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0096a.npy|LJ002-0096a.wav|the eight courts above enumerated were well supplied with water
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ019-0112b.npy|LJ019-0112b.wav|that a margin of profit would be left after the cost of the prisons had been defrayed
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ020-0093b.npy|LJ020-0093b.wav|wash face and hands
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ009-0255b.npy|LJ009-0255b.wav|to the great horror of the spectators
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ008-0217a.npy|LJ008-0217a.wav|a throng of people whom neither rain
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ048-0066a.npy|LJ048-0066a.wav|the handbook referred thus to
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ017-0157a.npy|LJ017-0157a.wav|for some months smethurst and miss bankes lived together as man and wife
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0098c.npy|LJ002-0098c.wav|situated in the press yard
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ050-0244a.npy|LJ050-0244a.wav|the assistance of trained federal law enforcement officers
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ008-0280c.npy|LJ008-0280c.wav|were fully touched upon by the inspectors of prisons in their first report
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0180a.npy|LJ002-0180a.wav|before dealing with the debtors in newgate
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ032-0264a.npy|LJ032-0264a.wav|tied with a string
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ015-0059a.npy|LJ015-0059a.wav|two cases of extensive embezzlement which were discovered almost simultaneously
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ016-0142a.npy|LJ016-0142a.wav|who permitted him to go up on to the roof of the old wards
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ025-0016b.npy|LJ025-0016b.wav|if not the profoundest
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ004-0066c.npy|LJ004-0066c.wav|with such crowds of companions as very speedily render the air foul and putrid
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0221d.npy|LJ006-0221d.wav|washed down by liquor
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ032-0143.npy|LJ032-0143.wav|the print's positive identity as having been lifted from the rifle
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ003-0077a.npy|LJ003-0077a.wav|two of the untried were for murder
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ042-0118a.npy|LJ042-0118a.wav|i begin to feel uneasy inside
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ016-0415b.npy|LJ016-0415b.wav|and we may hope that it rested only on the idle gossip of the day
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ008-0042c.npy|LJ008-0042c.wav|one on each side of the stairs leading to the scaffold
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ039-0083b.npy|LJ039-0083b.wav|rapidly working a bolt and using the scope to relocate your target quickly and at the same time when you locate that target
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ031-0214a.npy|LJ031-0214a.wav|the autopsy examination revealed two wounds in the president's head
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ009-0008c.npy|LJ009-0008c.wav|and he can make no reasonable request that is not at once granted by whomsoever he may address
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ031-0032a.npy|LJ031-0032a.wav|although he was reclining in his wife's arms
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ003-0346b.npy|LJ003-0346b.wav|and might diminish it if it chose
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ027-0173c.npy|LJ027-0173c.wav|and finally the caducibranch form
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ007-0188a.npy|LJ007-0188a.wav|the misemployment of officers and prisoners by the governor
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ038-0091c.npy|LJ038-0091c.wav|placed no reliance on the paraffin tests administered by the dallas police
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ021-0006b.npy|LJ021-0006b.wav|certain developments have taken place which i consider of importance
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ032-0254b.npy|LJ032-0254b.wav|according to the evidence
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ031-0032c.npy|LJ031-0032c.wav|but he collapsed again
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ030-0230a.npy|LJ030-0230a.wav|but hickey kept the automatic weapon ready as the car raced to the hospital
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ047-0017a.npy|LJ047-0017a.wav|the file was opened
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ042-0093a.npy|LJ042-0093a.wav|they sent him to minsk to work in a radio and television factory as a metal worker
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0101a.npy|LJ018-0101a.wav|chandler while in newgate turned informer
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ029-0073b.npy|LJ029-0073b.wav|that a motorcade through the downtown area of dallas to the luncheon site should be arranged
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ013-0167d.npy|LJ013-0167d.wav|and a close inquiry forthwith commenced
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ010-0209d.npy|LJ010-0209d.wav|and mars among the lieutenants of the association
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ041-0193a.npy|LJ041-0193a.wav|i think he would then throw himself entirely on the other thing he also wanted
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ004-0121b.npy|LJ004-0121b.wav|only twenty three prisons were divided according to law
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0431c.npy|LJ028-0431c.wav|appear here and there like low ridges far out on the plain
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ037-0245b.npy|LJ037-0245b.wav|marina oswald stated that her husband owned only two jackets
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ001-0044c.npy|LJ001-0044c.wav|began to print in that city
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ007-0036a.npy|LJ007-0036a.wav|one man declared that the language of the condemned rooms was disgusting
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ027-0138a.npy|LJ027-0138a.wav|that there is often a close correspondence between developmental changes as revealed by any chronological series of fossils which may happen to have been preserved
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ008-0248a.npy|LJ008-0248a.wav|another fight followed the score which had already taken place
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ049-0134.npy|LJ049-0134.wav|the commission suggests that consideration might be given to assigning to a cabinet level committee or the national security council
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ045-0065a.npy|LJ045-0065a.wav|marina oswald's inability to speak english also made it more difficult for her to have an independent existence in this country
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ008-0134a.npy|LJ008-0134a.wav|thus appareled he ascended the stairs at the debtors door
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ013-0037a.npy|LJ013-0037a.wav|the crime of fraudulent insurance they declared was very common
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ036-0083a.npy|LJ036-0083a.wav|and told captain fritz that oswald was the man he saw
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ029-0097a.npy|LJ029-0097a.wav|and on their return to dallas drove over the route which sorrels believed best suited for the proposed motorcade
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ004-0226a.npy|LJ004-0226a.wav|it was also claimed for the more ample and more orderly distribution of victuals
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ016-0347a.npy|LJ016-0347a.wav|had undoubtedly a solemn
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ006-0130b.npy|LJ006-0130b.wav|was the only person present at the distribution of beer
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ050-0008.npy|LJ050-0008.wav|the commission believes that the recommended cabinet level committee will help to correct many of the major deficiencies of supervisio
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ015-0255b.npy|LJ015-0255b.wav|by whom he had had a child
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ011-0096e.npy|LJ011-0096e.wav|he put into a city firm
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0056c.npy|LJ002-0056c.wav|with a sixth ward fifteen feet square
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ016-0018a.npy|LJ016-0018a.wav|on the very morning on which he was to suffer he eluded the vigilance
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ022-0129a.npy|LJ022-0129a.wav|in making this the most efficient and the cleanest example of public enterprise the world has ever seen
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ044-0144.npy|LJ044-0144.wav|interest in cuba
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ044-0026b.npy|LJ044-0026b.wav|apparently chosen because it rhymed with fidel
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ044-0139a.npy|LJ044-0139a.wav|since there was no background to the new orleans f_p_c_c
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ050-0179b.npy|LJ050-0179b.wav|the secret service now recommends that additional personnel be made available to p_r_s
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0216a.npy|LJ002-0216a.wav|the shameful malpractices of bambridge
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0251c.npy|LJ002-0251c.wav|although the tapster paid a rent of two guineas a week for permission to sell it
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0058b.npy|LJ028-0058b.wav|a daughter of the medean king
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0298a.npy|LJ028-0298a.wav|surely thou hadst gone out of thy mind when thou didst so misuse thyself
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ038-0145b.npy|LJ038-0145b.wav|he told fritz that the only sack he carried to work that day
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ045-0202a.npy|LJ045-0202a.wav|he had great difficulty in establishing meaningful relations with other people
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ042-0036c.npy|LJ042-0036c.wav|which exploits all its workers
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ008-0069a.npy|LJ008-0069a.wav|the latter is the method still followed at newgate
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ038-0224a.npy|LJ038-0224a.wav|another statement which limits the time when it could have been written is the reference
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ011-0124a.npy|LJ011-0124a.wav|he also forged dividend receipts and got the dividends
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ049-0109a.npy|LJ049-0109a.wav|that the hostile act occur while the victim is engaged in or because of the performance of official duties
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ007-0153b.npy|LJ007-0153b.wav|not only without the inclination
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ038-0182e.npy|LJ038-0182e.wav|in this book was an undated note written in russian
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ009-0053b.npy|LJ009-0053b.wav|and still more because a good many sheep have of late been stolen by other people
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ017-0230b.npy|LJ017-0230b.wav|was caught near the companion by the rest of the mutineers
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ017-0054c.npy|LJ017-0054c.wav|and he looked older than his age
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ007-0043a.npy|LJ007-0043a.wav|were associated continually with a number of those who could look with certainty on a mitigation of punishment
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ047-0213d.npy|LJ047-0213d.wav|it is when you begin adding them up to some degree that you begin to get criteria that
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ019-0292a.npy|LJ019-0292a.wav|prisoners still slept two in a bed
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ030-0139b.npy|LJ030-0139b.wav|shots fired from a rifle mortally wounded president kennedy and seriously injured governor connally
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ011-0269a.npy|LJ011-0269a.wav|an appointment was made and kept by mister gee
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ012-0086b.npy|LJ012-0086b.wav|and it was arranged that a man
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ014-0103b.npy|LJ014-0103b.wav|beneath that a lot of loose earth
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ012-0269b.npy|LJ012-0269b.wav|supposed to be worth some money
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ021-0125.npy|LJ021-0125.wav|it was natural that the workers should seek and obtain a statutory declaration of their constitutional right
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ047-0200a.npy|LJ047-0200a.wav|as to whether oswald fell within the category of
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ026-0075a.npy|LJ026-0075a.wav|are dissolved by the sap in the leaves and elsewhere and thus may pass to every portion of the plant
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ043-0100a.npy|LJ043-0100a.wav|it is not possible to tell whether oswald did this to provide an excuse for his eventual discharge
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0331a.npy|LJ028-0331a.wav|after this second exploit
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ015-0045a.npy|LJ015-0045a.wav|the firm's paper went down further and further in value
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ017-0113b.npy|LJ017-0113b.wav|which was conducted somewhat carelessly
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0331b.npy|LJ028-0331b.wav|his praise was in all mouths
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ049-0089b.npy|LJ049-0089b.wav|u s attorneys and marshals
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ019-0070b.npy|LJ019-0070b.wav|so many officers being required to maintain the discipline of silence
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ013-0253a.npy|LJ013-0253a.wav|with a son of good's by a former wife
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ024-0098.npy|LJ024-0098.wav|and thirteen states which contain only five percent of the voting population can block ratificatio
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ007-0080b.npy|LJ007-0080b.wav|and there were in consequence many unhappy lunatics in newgate and other jails
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ018-0257a.npy|LJ018-0257a.wav|he complained that he had at first been the dupe of others
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ012-0195c.npy|LJ012-0195c.wav|ended their murderous careers in front of the debtors door at newgate
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ041-0005a.npy|LJ041-0005a.wav|he concluded that school had nothing to offer him
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0095a.npy|LJ002-0095a.wav|and the rest being provided with barrack beds
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ030-0236b.npy|LJ030-0236b.wav|like ducking or scattering
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ040-0136c.npy|LJ040-0136c.wav|i want to get out
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ003-0070a.npy|LJ003-0070a.wav|was frequently adjudged for so called libels
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ032-0262a.npy|LJ032-0262a.wav|with the rifle wrapped inside and testified that it appeared to be the same approximate weight and shape as the package in his garage
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ009-0092c.npy|LJ009-0092c.wav|and sinks on the floor
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ040-0030a.npy|LJ040-0030a.wav|when he was in the soviet union
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0459c.npy|LJ028-0459c.wav|were burned and stamped with the usual short inscription
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ049-0179a.npy|LJ049-0179a.wav|the commission believes that both the f_b_i and the secret service have too narrowly construed their respective responsibilities
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ019-0081a.npy|LJ019-0081a.wav|the use of gas or some other means of lighting might be adopted
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ003-0140a.npy|LJ003-0140a.wav|otherwise he would have been stripped of his clothes
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ002-0224c.npy|LJ002-0224c.wav|were reserved for poor debtors under the name of bartholomew fair
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ028-0359b.npy|LJ028-0359b.wav|who besieged the rebellious city twice
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ032-0243.npy|LJ032-0243.wav|rifle among oswald's possessions
/disk/scratch1/s1936986/LJ_Chopped/slopes/LJ044-0180b.npy|LJ044-0180b.wav|his work permit for that country
